title,authors,year,source,paper,citations no.
A new hybrid chaotic atom search optimization based on tree-seed algorithm and Levy flight for solving optimization problems,"S Barshandeh, M Haghzadeh",2021,https://link.springer.com/article/10.1007/s00366-020-00994-0,,87
A new meta-heuristic algorithm: military optimization algorithm (MOA),"H Rajabi Moshtaghi, A Toloie-Eshlaghy…",2021,https://www.journal-dmor.ir/article_133618_en.html,https://www.journal-dmor.ir/article_133618_3329afc1e4250fc5ff791ed89e6f0d09.pdf,1
Meta-heuristic approach for solving multi-objective path planning for autonomous guided robot using PSO–GWO optimization algorithm with evolutionary …,"F Gul, W Rahiman, SSN Alhady, A Ali, I Mir…",2021,https://link.springer.com/article/10.1007/s12652-020-02514-w,https://www.researchgate.net/profile/Faiza/publication/354220252_Meta-heuristic_approach_for_solving_multi-objective_path_planning_for_autonomous_guided_robot_using_PSO-GWO_optimization_algorithm_with_evolutionary_programming/links/612d3aeb2b40ec7d8bd57fad/Meta-heuristic-approach-for-solving-multi-objective-path-planning-for-autonomous-guided-robot-using-PSO-GWO-optimization-algorithm-with-evolutionary-programming.pdf,99
Automatic hand gesture recognition using hybrid meta-heuristic-based feature selection and classification with dynamic time warping,"M Kowdiki, A Khaparde",2021,https://www.sciencedirect.com/science/article/pii/S1574013720304202,,20
Contrast Enhancement of Images Using Meta-Heuristic Algorithm.,"SJ Prakash, MSR Chetty",2021,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=07650019&AN=153921476&h=e0HFBWENYhjyWnjp1JV83XqEheXcCp7%2F3Uf65a3u2qt1zfreH1I5qpScZ%2FpAYZdGV3PTdJzwn2HYwzBN%2FCgsRg%3D%3D&crl=c,https://scholar.archive.org/work/4xb2zodhybbcvednwj7psyr5oa/access/wayback/https://www.iieta.org/download/file/fid/64534,1
Joint inversion of MT and DC resistivity using meta-heuristic algorithm with Gibb's sampler,"M Mukesh, K Sarkar, UK Singh",2021,https://www.earthdoc.org/content/papers/10.3997/2214-4609.202113223,,3
Proposing a Novel Mathematical Model and Meta-Heuristic Algorithm for University Course Timetabling with an Educational Quality Approach,S Niknamian,2021,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3789765,https://edarxiv.org/guqvh/download?format=pdf,2
SuFMoFPA: A superpixel and meta-heuristic based fuzzy image segmentation approach to explicate COVID-19 radiological images,"S Chakraborty, K Mali",2021,https://www.sciencedirect.com/science/article/pii/S0957417420308897,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8664408/,47
Enabling data security in data using vertical split with parallel feature selection using meta heuristic algorithms,"R Senthamil Selvi, ML Valarmathi",2021,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.5248,,3
Designing a new Medicine Supply Chain Network considering production technology policy using two novel heuristic algorithms,"F Goodarzian, H Hoseini-Nasab, M Toloo…",2021,https://www.rairo-ro.org/articles/ro/abs/2021/03/ro200076/ro200076.html,https://www.rairo-ro.org/articles/ro/pdf/2021/03/ro200076.pdf,15
Large scale reservoir operation through integrated meta-heuristic approach,"Bilal, M Pant, D Rani",2021,https://link.springer.com/article/10.1007/s12293-021-00327-8,,5
An efficient binary chaotic symbiotic organisms search algorithm approaches for feature selection problems,"H Mohmmadzadeh, FS Gharehchopogh",2021,https://link.springer.com/article/10.1007/s11227-021-03626-6,https://www.researchgate.net/profile/Farhad-Soleimanian-Gharehchopogh/publication/349016003_An_efficient_binary_chaotic_symbiotic_organisms_search_algorithm_approaches_for_feature_selection_problems/links/601cd36ca6fdcc37a8025bf8/An-efficient-binary-chaotic-symbiotic-organisms-search-algorithm-approaches-for-feature-selection-problems.pdf,55
A new meta-heuristic programming for multi-objective optimal power flow,"F Daqaq, M Ouassaid, R Ellaia",2021,https://link.springer.com/article/10.1007/s00202-020-01173-6,,21
Improved hybrid heuristic algorithm inspired by tissue-like membrane system to solve job shop scheduling problem,"X Tian, X Liu",2021,https://www.mdpi.com/2227-9717/9/2/219,https://www.mdpi.com/2227-9717/9/2/219/pdf,10
IoT sensor data analysis and fusion applying machine learning and meta-heuristic approaches,"A Saha, C Chowdhury, M Jana, S Biswas",2021,https://link.springer.com/chapter/10.1007/978-3-030-52067-0_20,,11
A Novel Method to Denoise Images Based on a Meta-heuristic Algorithm and Pre-learned Dictionary.,NS Alotaibi,2021,http://www.inass.org/2021/2021022820.pdf,http://www.inass.org/2021/2021022820.pdf,1
Meta-heuristic Algorithms for Resource Allocation in Cloud,"M Nanda, A Kumar",2021,https://iopscience.iop.org/article/10.1088/1742-6596/1969/1/012047/meta,https://iopscience.iop.org/article/10.1088/1742-6596/1969/1/012047/pdf,
Toward sustainable microgrids with blockchain technology-based peer-to-peer energy trading mechanism: A fuzzy meta-heuristic approach,"YC Tsao, VV Thanh",2021,https://www.sciencedirect.com/science/article/pii/S1364032120307395,,53
"Parallel machines scheduling with time-dependent deterioration, using meta-heuristic algorithms","J Kalaki Juybari, S Kalaki Juybari, R Hasanzadeh",2021,https://link.springer.com/article/10.1007/s42452-021-04333-w,https://link.springer.com/article/10.1007/s42452-021-04333-w,4
Tovec: Task optimization mechanism for vehicular clouds using meta-heuristic technique,"DD Lieira, MS Quessada, JBD da Costa…",2021,https://ieeexplore.ieee.org/abstract/document/9498784/,,6
Evaluating cracks in concrete dams using meta-heuristic algorithms and artificial neural networks,"S Emami, J Parsa, H Emami",2021,https://www.jsce.ir/article_107520_en.html,,3
Meta-heuristic approach for the development of alternative process plans in a reconfigurable production environment,"IS Khan, U Ghafoor, T Zahid",2021,https://ieeexplore.ieee.org/abstract/document/9511413/,https://ieeexplore.ieee.org/iel7/6287639/6514899/09511413.pdf,5
Advances in meta-heuristic methods for large-scale black-box optimization problems,"J Puyu, LIU Jun, Z Qi, C Yuansheng",2021,http://www.ship-research.com/en/article/doi/10.19693/j.issn.1673-3185.02248,http://www.ship-research.com/en/article/doi/10.19693/j.issn.1673-3185.02248,4
Enhanced meta-heuristic algorithm with application to automatic generation control system,SO Oladipo,2021,https://search.proquest.com/openview/d8baffcb954fdf2230b6e950afc98296/1?pq-origsite=gscholar&cbl=2026366&diss=y,https://ujcontent.uj.ac.za/esploro/fulltext/doctoral/Enhanced-meta-heuristic-algorithm-with-application-to/9910545707691?repId=124434610007691&mId=135992990007691&institution=27UOJ_INST,
The find-fix-finish-exploit-analyze (F3EA) meta-heuristic algorithm with an extended constraint handling technique for constrained optimization,"AH Kashan, A Balavand, S Karimiyan",2021,https://link.springer.com/chapter/10.1007/978-981-33-6710-4_1,https://www.researchgate.net/profile/Alireza-Balavand/publication/350825809_The_Find-Fix-Finish-Exploit-Analyze_F3EA_Meta-Heuristic_Algorithm_with_an_Extended_Constraint_Handling_Technique_for_Constrained_Optimization/links/60a26c41a6fdcc28ad5b2b8b/The-Find-Fix-Finish-Exploit-Analyze-F3EA-Meta-Heuristic-Algorithm-with-an-Extended-Constraint-Handling-Technique-for-Constrained-Optimization.pdf,1
A new population initialisation method based on the Pareto 80/20 rule for meta‐heuristic optimisation algorithms,"MR Hasanzadeh, F Keynia",2021,https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/sfw2.12025,https://ietresearch.onlinelibrary.wiley.com/doi/pdf/10.1049/sfw2.12025,5
An ant-colony-based meta-heuristic approach for load balancing in cloud computing,"S Dam, G Mandal, K Dasgupta, P Dutta",2021,https://www.igi-global.com/chapter/an-ant-colony-based-meta-heuristic-approach-for-load-balancing-in-cloud-computing/275318,https://www.academia.edu/download/55035728/CHAPTER111.pdf,36
A new meta-heuristic task scheduling algorithm for optimizing energy efficiency in data centers,"S Zhang, C Chi, K Ji, Z Liu, F Zhang…",2021,https://ieeexplore.ieee.org/abstract/document/9644698/,http://www.cloud-conf.net/ispa2021/proc/pdfs/ISPA-BDCloud-SocialCom-SustainCom2021-3mkuIWCJVSdKJpBYM7KEKW/264600a947/264600a947.pdf,2
Image retrieval based on MPEG-7 feature selection using meta-heuristic algorithms,"N Machhour, M Nasri",2021,https://link.springer.com/chapter/10.1007/978-3-030-73882-2_80,,1
GEPSO: A new generalized particle swarm optimization algorithm,"D Sedighizadeh, E Masehian, M Sedighizadeh…",2021,https://www.sciencedirect.com/science/article/pii/S0378475420302743,https://text2fa.ir/wp-content/uploads/Text2fa.ir-GEPSO-A-new-generalized-particle-swarm-optimization-2.pdf,69
A multi-objective optimal power flow control of electrical transmission networks using intelligent meta-heuristic optimization techniques,"H Diab, M Abdelsalam, A Abdelbary",2021,https://www.mdpi.com/2071-1050/13/9/4979,https://www.mdpi.com/2071-1050/13/9/4979/pdf,12
A comparative study of meta-heuristic algorithms in supply chain networks,"F Salahi, A Daneshvar, M Homayounfar…",2021,https://jiei.stb.iau.ir/article_684107.html,https://jiei.stb.iau.ir/article_684107_38e738efb3a9c3169376041564bd2c9e.pdf,
Scheduling optimization on takeout delivery based on hybrid meta-heuristic algorithm,"W Sheng, Q Shao, H Tong…",2021,https://ieeexplore.ieee.org/abstract/document/9435873/,,2
A novel meta-heuristic optimization algorithm based MPPT control technique for PV systems under complex partial shading condition,"MH Zafar, NM Khan, AF Mirza, M Mansoor…",2021,https://www.sciencedirect.com/science/article/pii/S2213138821003775,,76
Robust optimization of bus stop placement based on dynamic demand using meta heuristic approaches: a case study in a developing country,"M Ghasedi, M Ghorbanzadeh, I Bargegol",2021,https://sciendo.com/article/10.2478/ttj-2021-0004,https://sciendo.com/pdf/10.2478/ttj-2021-0004,7
A novel meta-heuristic optimization algorithm based on cell division: Cell Division Optimizer,"S Jain, KK Bharti",2021,https://www.researchsquare.com/article/rs-984004/latest,https://www.researchsquare.com/article/rs-984004/latest.pdf,1
A meta-heuristic algorithm-based optimization δp⁺ Si-Ge gate–drain under-lap n-TFET,"S Choudhury, NK Neeranjan…",2021,https://ieeexplore.ieee.org/abstract/document/9691589/,,
A meta-heuristic clustering method to reduce energy consumption in Internet of Things,"E Heidari, H Motameni…",2021,http://journals.semnan.ac.ir/article_4657.html,http://journals.semnan.ac.ir/article_4657_3814331aca46a0fed014e98d5b27c04f.pdf,5
A multi-objective meta-heuristic approach to improve the bus transit network: a case study of fargo-moorhead area,"M Momenitabar, J Mattson",2021,https://www.mdpi.com/2071-1050/13/19/10885,https://www.mdpi.com/2071-1050/13/19/10885/pdf,12
An effective meta-heuristic based multi-objective hybrid optimization method for workflow scheduling in cloud computing environment,"J Kakkottakath Valappil Thekkepuryil, DP Suseelan…",2021,https://link.springer.com/article/10.1007/s10586-021-03269-5,,23
Designing and regulating supplier development systems using ANFIS and meta-heuristic algorithms in the automotive industry,"M Esmaeilzadeh, L Olfat, M Amiri…",2021,https://jpom.ui.ac.ir/article_26007_en.html,https://jpom.ui.ac.ir/article_26007_en.html,1
Image features extractor based on hybridization of fuzzy controller and meta-heuristic,"D Połap, M Woźniak",2021,https://ieeexplore.ieee.org/abstract/document/9494580/,,6
Hybrid meta-heuristic techniques based efficient charging scheduling scheme for multiple mobile wireless chargers based wireless rechargeable sensor networks,"VK Chawra, GP Gupta",2021,https://link.springer.com/article/10.1007/s12083-020-01052-8,,17
Black hole and selective forwarding attack detection and prevention in IoT in health care sector: Hybrid meta-heuristic-based shortest path routing,"T Srinivas, SS Manivannan",2021,https://content.iospress.com/articles/journal-of-ambient-intelligence-and-smart-environments/ais210591,,13
Blood coagulation algorithm: A novel bio-inspired meta-heuristic algorithm for global optimization,D Yadav,2021,https://www.mdpi.com/2227-7390/9/23/3011,https://www.mdpi.com/2227-7390/9/23/3011,14
More is not always better: insights from a massive comparison of meta-heuristic algorithms over real-parameter optimization problems,"J Del Ser, E Osaba, AD Martinez…",2021,https://ieeexplore.ieee.org/abstract/document/9660030/,,5
Two hybrid meta-heuristic algorithms for a dual-channel closed-loop supply chain network design problem in the tire industry under uncertainty,"AM Fathollahi-Fard, MA Dulebenets…",2021,https://www.sciencedirect.com/science/article/pii/S1474034621001701,https://www.researchgate.net/profile/Maxim-Dulebenets/publication/355062396_Two_hybrid_meta-heuristic_algorithms_for_a_dual-channel_closed-loop_supply_chain_network_design_problem_in_the_tire_industry_under_uncertainty/links/615c3a6050be550728802e85/Two-hybrid-meta-heuristic-algorithms-for-a-dual-channel-closed-loop-supply-chain-network-design-problem-in-the-tire-industry-under-uncertainty.pdf,113
Quantum beetle antennae search: a novel technique for the constrained portfolio optimization problem,"AT Khan, X Cao, S Li, B Hu, VN Katsikis",2021,https://link.springer.com/article/10.1007/s11432-020-2894-9,http://scis.scichina.com/en/2021/152204.pdf,79
Applications of nature-inspired meta-heuristic algorithms: A survey,"A Singh, A Kumar",2021,https://www.inderscienceonline.com/doi/abs/10.1504/IJAIP.2021.119026,https://www.researchgate.net/profile/Avjeet-Singh/publication/356405745_Applications_of_nature-inspired_meta-heuristic_algorithms_a_survey/links/619db7743068c54fa51903a9/Applications-of-nature-inspired-meta-heuristic-algorithms-a-survey.pdf,7
A simulated annealing meta-heuristic for concept learning in description logics,"P Westphal, S Vahdati, J Lehmann",2021,https://link.springer.com/chapter/10.1007/978-3-030-97454-1_19,https://jens-lehmann.org/files/2021/ilp_simulated_annealing_dl.pdf,3
Meta-Heuristic Application in Suppression of Noise,"R Nisa, A Baba",2021,https://link.springer.com/chapter/10.1007/978-981-15-7571-6_4,https://www.researchgate.net/profile/Rohun-Nisa/publication/345345093_Meta-Heuristic_Application_in_Suppression_of_Noise/links/6058aa8ba6fdccbfeafc6cc4/Meta-Heuristic-Application-in-Suppression-of-Noise.pdf,
Optimal design of aerospace structures using recent meta-heuristic algorithms,"FF Korkmaz, M Subran, AR Yıldız",2021,https://www.degruyter.com/document/doi/10.1515/mt-2021-0024/html,,3
"Combining 10 meta-heuristic algorithms, CFD, DOE, MGGP and PROMETHEE II for optimizing Stairmand cyclone separator","A Izadi, E Kashani, A Mohebbi",2021,https://www.sciencedirect.com/science/article/pii/S0032591020312237,https://www.researchgate.net/profile/Ali-Mohebbi-3/publication/347893444_Combining_10_meta-heuristic_algorithms_CFD_DOE_MGGP_and_PROMETHEE_II_for_optimizing_Stairmand_cyclone_separator/links/64afd873b9ed6874a5165761/Combining-10-meta-heuristic-algorithms-CFD-DOE-MGGP-and-PROMETHEE-II-for-optimizing-Stairmand-cyclone-separator.pdf,11
Optimization of slope critical surfaces considering seepage and seismic effects using finite element method and five meta-heuristic algorithms,"A Kaveh, MR Seddighian",2021,https://pp.bme.hu/ci/article/view/17098,https://pp.bme.hu/ci/article/download/17098/8963,9
G-optimal designs for hierarchical linear models: an equivalence theorem and a nature-inspired meta-heuristic algorithm,"X Liu, RX Yue, Z Zhang, WK Wong",2021,https://link.springer.com/article/10.1007/s00500-021-06061-0,https://link.springer.com/article/10.1007/s00500-021-06061-0,11
Hybrid meta-heuristic algorithms for a supply chain network considering different carbon emission regulations using big data characteristics,"F Goodarzian, V Kumar, A Abraham",2021,https://link.springer.com/article/10.1007/s00500-021-05711-7,https://www.softcomputing.net/fariba2021a.pdf,69
Design and applications of an advanced hybrid meta-heuristic algorithm for optimization problems,"RP Parouha, P Verma",2021,https://link.springer.com/article/10.1007/s10462-021-09962-6,,16
A comprehensive analysis of nature-inspired meta-heuristic techniques for feature selection problem,"M Sharma, P Kaur",2021,https://link.springer.com/article/10.1007/s11831-020-09412-6,https://www.researchgate.net/profile/Mohamed-Mourad-Lafifi/post/The_future_of_meta-heuristic_algorithms/attachment/600170422b12470001e3f465/AS%3A979848415682561%401610625475590/download/A+Comprehensive+Analysis+of+Nature%E2%80%91Inspired+Meta%E2%80%91Heuristic+Techniqyes+for+Feature+Selection+Problem.pdf,177
Applying a meta-heuristic algorithm to predict and optimize compressive strength of concrete samples,"L Sun, M Koopialipoor, D Jahed Armaghani…",2021,https://link.springer.com/article/10.1007/s00366-019-00875-1,,71
An advanced hybrid meta-heuristic algorithm for solving small-and large-scale engineering design optimization problems,"P Verma, RP Parouha",2021,https://jesit.springeropen.com/articles/10.1186/s43067-021-00032-z,https://jesit.springeropen.com/articles/10.1186/s43067-021-00032-z,9
SSC: A hybrid nature-inspired meta-heuristic optimization algorithm for engineering applications,G Dhiman,2021,https://www.sciencedirect.com/science/article/pii/S0950705121001891,,85
Support vector regression integrated with novel meta-heuristic algorithms for meteorological drought prediction,"A Malik, Y Tikhamarine, D Souag-Gamane…",2021,https://link.springer.com/article/10.1007/s00703-021-00787-0,,48
Performance comparison of hybrid neuro-fuzzy models using meta-heuristic algorithms for short-term wind speed forecasting,"E Dokur, U Yüzgeç, M Kurban",2021,https://www.researchgate.net/profile/Ugur-Yuezgec/publication/354097427_Performance_Comparison_of_Hybrid_Neuro-Fuzzy_Models_using_Meta-Heuristic_Algorithms_for_Short-Term_Wind_Speed_Forecasting/links/6127529738818c2eaf5f66c6/Performance-Comparison-of-Hybrid-Neuro-Fuzzy-Models-using-Meta-Heuristic-Algorithms-for-Short-Term-Wind-Speed-Forecasting.pdf,https://www.researchgate.net/profile/Ugur-Yuezgec/publication/354097427_Performance_Comparison_of_Hybrid_Neuro-Fuzzy_Models_using_Meta-Heuristic_Algorithms_for_Short-Term_Wind_Speed_Forecasting/links/6127529738818c2eaf5f66c6/Performance-Comparison-of-Hybrid-Neuro-Fuzzy-Models-using-Meta-Heuristic-Algorithms-for-Short-Term-Wind-Speed-Forecasting.pdf,8
Loss Minimization of Distribution System via Network Reconfiguration using Meta-heuristic Algorithm,"NS Lakra, B Bag",2021,https://ieeexplore.ieee.org/abstract/document/9383739/,,
A hybrid of clustering and meta-heuristic algorithms to solve a p-mobile hub location–allocation problem with the depreciation cost of hub facilities,"M Mokhtarzadeh, R Tavakkoli-Moghaddam…",2021,https://www.sciencedirect.com/science/article/pii/S0952197620303584,https://www.sciencedirect.com/science/article/pii/S0952197620303584,49
Proposing two novel hybrid intelligence models for forecasting copper price based on extreme learning machine and meta-heuristic algorithms,"H Zhang, H Nguyen, XN Bui, B Pradhan, NL Mai…",2021,https://www.sciencedirect.com/science/article/pii/S0301420721002099,,25
Binary chimp optimization algorithm (BChOA): a new binary meta-heuristic for solving optimization problems,"J Wang, M Khishe, M Kaveh, H Mohammadi",2021,https://link.springer.com/article/10.1007/s12559-021-09933-7,https://www.researchgate.net/profile/Mehrdad-Kaveh/publication/354554461_Binary_Chimp_Optimization_Algorithm_BChOA_a_New_Binary_Meta-heuristic_for_Solving_Optimization_Problems/links/61407f2897d4d76020747399/Binary-Chimp-Optimization-Algorithm-BChOA-a-New-Binary-Meta-heuristic-for-Solving-Optimization-Problems.pdf,60
Bezier curve collision-free route planning using meta-heuristic optimization,"A Machmudah, S Parman",2021,https://ejournal.unitomo.ac.id/index.php/ijair/article/view/3821,https://ejournal.unitomo.ac.id/index.php/ijair/article/download/3821/1917,3
Optimal allocation of photovoltaic/wind energy system in distribution network using meta-heuristic algorithm,"A Arasteh, P Alemi, M Beiraghi",2021,https://www.sciencedirect.com/science/article/pii/S1568494621005159,,29
Review on dam and reservoir optimal operation for irrigation and hydropower energy generation utilizing meta-heuristic algorithms,"KL Chong, SH Lai, AN Ahmed, WZW Zaafar…",2021,https://ieeexplore.ieee.org/abstract/document/9335575/,https://ieeexplore.ieee.org/iel7/6287639/9312710/09335575.pdf,23
Affine invariance of meta-heuristic algorithms,"ZQ Jian, GY Zhu",2021,https://www.sciencedirect.com/science/article/pii/S0020025521006538,,7
… model with customers' demand dependent on warranty period of the product and carbon emission level of the manufacturer via different meta-heuristic algorithms,"AK Manna, T Benerjee, SP Mondal, AA Shaikh…",2021,https://link.springer.com/article/10.1007/s00521-021-06073-9,,22
Solving a new robust reverse job shop scheduling problem by meta-heuristic algorithms,"K Dehghan-Sanej, M Eghbali-Zarch…",2021,https://www.sciencedirect.com/science/article/pii/S0952197621000543,,13
Feature Construction for Meta-heuristic Algorithm Recommendation of Capacitated Vehicle Routing Problems,"X Zhang, J Xiao",2021,https://www.researchgate.net/profile/Xingyi-Zhang-3/publication/348506447_Feature_Construction_for_Meta-heuristic_Algorithm_Recommendation_of_Capacitated_Vehicle_Routing_Problems/links/60019bf4299bf140889b479a/Feature-Construction-for-Meta-heuristic-Algorithm-Recommendation-of-Capacitated-Vehicle-Routing-Problems.pdf,https://www.researchgate.net/profile/Xingyi-Zhang-3/publication/348506447_Feature_Construction_for_Meta-heuristic_Algorithm_Recommendation_of_Capacitated_Vehicle_Routing_Problems/links/60019bf4299bf140889b479a/Feature-Construction-for-Meta-heuristic-Algorithm-Recommendation-of-Capacitated-Vehicle-Routing-Problems.pdf,
A Hybrid Meta-Heuristic Algorithm for High Performance Computing,"E Mahdipour, M Ghasemzadeh",2021,https://tjee.tabrizu.ac.ir/article_13332.html?lang=en,https://tjee.tabrizu.ac.ir/article_13332_926792ee9fa739c23b17bfcc6de98f3b.pdf,
Meta-heuristic algorithms for learning path recommender at MOOC,"NT Son, J Jaafar, IA Aziz, BN Anh",2021,https://ieeexplore.ieee.org/abstract/document/9399414/,https://ieeexplore.ieee.org/iel7/6287639/6514899/09399414.pdf,30
"Task scheduling in cloud computing based on meta-heuristics: review, taxonomy, open challenges, and future trends","EH Houssein, AG Gad, YM Wazery…",2021,https://www.sciencedirect.com/science/article/pii/S221065022100002X,,182
Comparison of meta-heuristic algorithms in optimum operation of a single-reservoir dam system,"A Donyaii, A Sarraf, H Ahmadi",2021,https://www.icevirtuallibrary.com/doi/abs/10.1680/jensu.20.00065,,8
Controllable pitch propeller optimization through meta-heuristic algorithm,"A Bacciaglia, A Ceruti, A Liverani",2021,https://link.springer.com/article/10.1007/s00366-020-00938-8,,15
A new method for human resource allocation in cloud-based e-commerce using a meta-heuristic algorithm,"I Al-Shourbaji, W Zogaan",2021,https://www.emerald.com/insight/content/doi/10.1108/K-03-2021-0209/full/html?utm_campaign=Emerald_Engineering_PPV_Dec22_RoN,,8
New hybrid meta-heuristic algorithm for reliable and cost-effective designing of photovoltaic/wind/fuel cell energy system considering load interruption probability,"M Jahannoosh, SA Nowdeh, A Naderipour…",2021,https://www.sciencedirect.com/science/article/pii/S095965262033451X,https://www.academia.edu/download/68024275/1_s2.0_S095965262033451X_main.pdf,105
A novel meta-heuristic search algorithm for solving optimization problems: capuchin search algorithm,"M Braik, A Sheta, H Al-Hiary",2021,https://link.springer.com/article/10.1007/s00521-020-05145-6,https://www.researchgate.net/profile/Malik-Braik/publication/354925708_A_novel_meta-heuristic_search_algorithm_for_solving_optimization_problems_capuchin_search_algorithm/links/61547e16fd7b3d12156315a0/A-novel-meta-heuristic-search-algorithm-for-solving-optimization-problems-capuchin-search-algorithm.pdf,123
Active energy management based on meta-heuristic algorithms of fuel cell/battery/supercapacitor energy storage system for aircraft,"H Çınar, I Kandemir",2021,https://www.mdpi.com/2226-4310/8/3/85,https://www.mdpi.com/2226-4310/8/3/85/pdf,17
Advances in meta-heuristic optimization algorithms in big data text clustering,"L Abualigah, AH Gandomi, MA Elaziz, HA Hamad…",2021,https://www.mdpi.com/2079-9292/10/2/101,https://www.mdpi.com/2079-9292/10/2/101/pdf,80
An optimisation approach for uncertainty-based long-term production scheduling in open-pit mines using meta-heuristic algorithms,"K Tolouei, E Moosavi, AHB Tabrizi, P Afzal…",2021,https://www.tandfonline.com/doi/abs/10.1080/17480930.2020.1773119,https://www.researchgate.net/profile/Abbas-Aghajani-Bazzazi/publication/342223937_An_optimisation_approach_for_uncertainty-based_long-term_production_scheduling_in_open-pit_mines_using_meta-heuristic_algorithms/links/63af082803aad5368e510707/An-optimisation-approach-for-uncertainty-based-long-term-production-scheduling-in-open-pit-mines-using-meta-heuristic-algorithms.pdf,16
An integrated approach based on artificial intelligence and novel meta-heuristic algorithms to predict demand for dairy products: a case study,"A Goli, H Khademi-Zare…",2021,https://www.tandfonline.com/doi/abs/10.1080/0954898X.2020.1849841,,86
"Review of meta-heuristic algorithms for wind power prediction: Methodologies, applications and challenges","P Lu, L Ye, Y Zhao, B Dai, M Pei, Y Tang",2021,https://www.sciencedirect.com/science/article/pii/S0306261921008369,,72
Performance Comparison of Population‐Based Meta‐Heuristic Algorithms in Affine Template Matching,"J Sato, T Yamada, K Ito, T Akashi",2021,https://onlinelibrary.wiley.com/doi/abs/10.1002/tee.23274,,4
Aquila optimizer: a novel meta-heuristic optimization algorithm,"L Abualigah, D Yousri, M Abd Elaziz, AA Ewees…",2021,https://www.sciencedirect.com/science/article/pii/S0360835221001546,https://www.researchgate.net/profile/Laith-Abualigah/publication/350411564_Matlab_Code_of_Aquila_Optimizer_A_novel_meta-heuristic_optimization_algorithm/data/605e3f4192851cd8ce6c177c/AO-02.zip,1237
A comprehensive survey on meta-heuristic algorithms for parameter extraction of photovoltaic models,"S Li, W Gong, Q Gu",2021,https://www.sciencedirect.com/science/article/pii/S1364032121001222,https://www.researchgate.net/profile/Li-Shuijia/publication/349492444_A_comprehensive_survey_on_meta-heuristic_algorithms_for_parameter_extraction_of_photovoltaic_models/links/604f168592851c2b23cd6af4/A-comprehensive-survey-on-meta-heuristic-algorithms-for-parameter-extraction-of-photovoltaic-models.pdf,94
Digital Watermarking Technique in Transform Domain Using Meta-Heuristic Algorithm,"A Shaik, M Nivedita",2021,https://link.springer.com/chapter/10.1007/978-981-16-1244-2_13,https://www.academia.edu/download/96069029/978-981-16-1244-2_13.pdf,
Application of meta-heuristic algorithm for multi-objective optimization of sustainable supply chain uncertainty,"SD Mirghaderi, M Modiri",2021,https://link.springer.com/article/10.1007/s12046-020-01554-4,https://www.ias.ac.in/article/fulltext/sadh/046/0052,7
Optimal design of planar steel frame structures utilizing meta-heuristic optimization algorithms,"A Kaveh, KB Hamedani, SM Hosseini, T Bakhshpoori",2020,https://www.sciencedirect.com/science/article/pii/S2352012420301168,,54
MoSSE: a novel hybrid multi-objective meta-heuristic algorithm for engineering design problems,"G Dhiman, M Garg",2020,https://link.springer.com/article/10.1007/s00500-020-05046-9,,51
Routing algorithm based on clustering for increasing the lifetime of sensor networks by using meta-heuristic bee algorithms,"M Sedighimanesh, HZ Hesami…",2020,https://www.ingentaconnect.com/content/ben/swcc/2020/00000010/00000001/art00006,,7
A critical survey on proton exchange membrane fuel cell parameter estimation using meta-heuristic algorithms,"B Yang, J Wang, L Yu, H Shu, T Yu, X Zhang…",2020,https://www.sciencedirect.com/science/article/pii/S0959652620317078,,47
Hyper-heuristic method for multilevel thresholding image segmentation,"M Abd Elaziz, AA Ewees, D Oliva",2020,https://www.sciencedirect.com/science/article/pii/S0957417420300270,,58
Comparison of Contemporary Meta-Heuristic Algorithms for Solving Economic Load Dispatch Problem,"S Fong, T Li, Z Qu",2020,https://link.springer.com/chapter/10.1007/978-981-15-6695-0_7,,
Multi-objective meta-heuristic optimization in intelligent control: A survey on the controller tuning problem,"A Rodríguez-Molina, E Mezura-Montes…",2020,https://www.sciencedirect.com/science/article/pii/S1568494620302829,https://www.researchgate.net/profile/Efren-Mezura-Montes/publication/341143907_Multi-objective_meta-heuristic_optimization_in_intelligent_control_A_survey_on_the_controller_tuning_problem/links/5ebab73092851c11a8612dbf/Multi-objective-meta-heuristic-optimization-in-intelligent-control-A-survey-on-the-controller-tuning-problem.pdf,81
A comparative review on mobile robot path planning: Classical or meta-heuristic methods?,"MN Ab Wahab, S Nefti-Meziani, A Atyabi",2020,https://www.sciencedirect.com/science/article/pii/S1367578820300675,https://salford-repository.worktribe.com/preview/1487650/Annual_Reviews_in_Control_MNAW_SNM_AA.pdf,115
Fitness-distance balance (FDB): a new selection method for meta-heuristic search algorithms,"HT Kahraman, S Aras, E Gedikli",2020,https://www.sciencedirect.com/science/article/pii/S0950705119305167,,108
Novel meta-heuristic bald eagle search optimisation algorithm,"HA Alsattar, AA Zaidan, BB Zaidan",2020,https://link.springer.com/article/10.1007/s10462-019-09732-5,https://sigmaland.ir/wp-content/uploads/2021/12/Sigmaland-Novel-meta-heuristic-bald-eagle-search-optimisation-algorithm.pdf,357
